2015-01-29 15:25:44,616 INFO  [Thread-1] transport.Transport (Transport.java:87) - receive class ua.chernov.taskmanager.transport.Packets$SendTaskList
2015-01-29 15:25:44,623 INFO  [Thread-1] transport.ClientTransport (ClientTransport.java:40) - dispatchEvent ua.chernov.taskmanager.transport.Packets$SendTaskList@1cf1d17
2015-01-29 15:25:44,627 INFO  [Thread-1] client.TaskController (TaskController.java:63) - receiveTaskList
2015-01-29 15:25:45,980 INFO  [AWT-EventQueue-0] client.TaskController (TaskController.java:148) - actionPerformed add
2015-01-29 15:25:45,984 INFO  [Thread-3] transport.Transport (Transport.java:87) - receive class ua.chernov.taskmanager.transport.Packets$GetNewTask
2015-01-29 15:25:45,983 INFO  [AWT-EventQueue-0] transport.Transport (Transport.java:73) - send class ua.chernov.taskmanager.transport.Packets$GetNewTask
2015-01-29 15:25:45,988 INFO  [Thread-3] transport.ServerTransport (ServerTransport.java:51) - dispatchEvent ua.chernov.taskmanager.transport.Packets$GetNewTask@cac7d3
2015-01-29 15:25:45,991 INFO  [Thread-1] transport.Transport (Transport.java:87) - receive class ua.chernov.taskmanager.transport.Packets$SendNewTask
2015-01-29 15:25:45,990 INFO  [Thread-3] transport.Transport (Transport.java:73) - send class ua.chernov.taskmanager.transport.Packets$SendNewTask
2015-01-29 15:25:45,997 INFO  [Thread-3] transport.ServerTransport (ServerTransport.java:161) - send Packets.SendNewTask
2015-01-29 15:25:45,995 INFO  [Thread-1] transport.ClientTransport (ClientTransport.java:40) - dispatchEvent ua.chernov.taskmanager.transport.Packets$SendNewTask@a1364a
2015-01-29 15:25:46,002 INFO  [Thread-1] client.TaskController (TaskController.java:77) - receiveNewTask
2015-01-29 15:25:47,261 INFO  [AWT-EventQueue-0] client.TaskController (TaskController.java:148) - actionPerformed save
2015-01-29 15:25:47,267 INFO  [Thread-3] transport.Transport (Transport.java:87) - receive class ua.chernov.taskmanager.transport.Packets$AddTask
2015-01-29 15:25:47,265 INFO  [AWT-EventQueue-0] transport.Transport (Transport.java:73) - send class ua.chernov.taskmanager.transport.Packets$AddTask
2015-01-29 15:25:47,269 INFO  [Thread-3] transport.ServerTransport (ServerTransport.java:51) - dispatchEvent ua.chernov.taskmanager.transport.Packets$AddTask@1b57df7
2015-01-29 15:25:47,272 INFO  [Thread-3] transport.Transport (Transport.java:73) - send class ua.chernov.taskmanager.transport.Packets$SaveTaskOk
2015-01-29 15:25:47,272 INFO  [Thread-1] transport.Transport (Transport.java:87) - receive class ua.chernov.taskmanager.transport.Packets$SaveTaskOk
2015-01-29 15:25:47,277 INFO  [Thread-1] transport.ClientTransport (ClientTransport.java:40) - dispatchEvent ua.chernov.taskmanager.transport.Packets$SaveTaskOk@1f40964
2015-01-29 15:25:47,282 INFO  [Thread-1] client.TaskController (TaskController.java:88) - receiveSaveTaskOk
2015-01-29 15:25:47,284 INFO  [Thread-1] client.TaskController (TaskController.java:148) - actionPerformed close
2015-01-29 15:25:47,295 INFO  [Thread-1] client.TaskController (TaskController.java:148) - actionPerformed list
2015-01-29 15:25:47,298 INFO  [Thread-3] transport.Transport (Transport.java:87) - receive class ua.chernov.taskmanager.transport.Packets$GiveTaskList
2015-01-29 15:25:47,297 INFO  [Thread-1] transport.Transport (Transport.java:73) - send class ua.chernov.taskmanager.transport.Packets$GiveTaskList
2015-01-29 15:25:47,300 INFO  [Thread-3] transport.ServerTransport (ServerTransport.java:51) - dispatchEvent ua.chernov.taskmanager.transport.Packets$GiveTaskList@60f77e
2015-01-29 15:25:47,304 INFO  [Thread-1] transport.Transport (Transport.java:87) - receive class ua.chernov.taskmanager.transport.Packets$SendTaskList
2015-01-29 15:25:47,304 INFO  [Thread-3] transport.Transport (Transport.java:73) - send class ua.chernov.taskmanager.transport.Packets$SendTaskList
2015-01-29 15:25:47,309 INFO  [Thread-3] transport.ServerTransport (ServerTransport.java:122) - send Packets.SendTaskList
2015-01-29 15:25:47,308 INFO  [Thread-1] transport.ClientTransport (ClientTransport.java:40) - dispatchEvent ua.chernov.taskmanager.transport.Packets$SendTaskList@94b886
2015-01-29 15:25:47,315 INFO  [Thread-1] client.TaskController (TaskController.java:63) - receiveTaskList
2015-01-29 15:25:48,469 INFO  [AWT-EventQueue-0] client.TaskController (TaskController.java:148) - actionPerformed add
2015-01-29 15:25:48,472 INFO  [Thread-3] transport.Transport (Transport.java:87) - receive class ua.chernov.taskmanager.transport.Packets$GetNewTask
2015-01-29 15:25:48,472 INFO  [AWT-EventQueue-0] transport.Transport (Transport.java:73) - send class ua.chernov.taskmanager.transport.Packets$GetNewTask
2015-01-29 15:25:48,475 INFO  [Thread-3] transport.ServerTransport (ServerTransport.java:51) - dispatchEvent ua.chernov.taskmanager.transport.Packets$GetNewTask@10eb27d
